COURSE_CODE	COURSE_TITLE	SECTION_ID	ACAD_DEPT	PROC_DEPT	TERM1	TERM2	TERM3	TERM4	START_DATE	END_DATE	NUM_OF_PARTICIPANTS	WEEKLY_HOURS	YEAR	SEARCH_ID1	SEARCH_ID2	SEARCH_ID3	INSTR1	INSTR2	INSTR3	INSTR4	INSTR5	INSTR6	INSTR7	INSTR8	INTSR9	INSTR10	ALL_INSTRUCTORS	OPERATION	OLD_COURSE_CODE	OLD_COURSE_SECTION
KIN765-ALD-01284-5W2-20235	20235 - KIN765-ALD - Teaching Assistant Training in Kinesiology (Summer 2023)	KIN765-ALD-01284-5W2-20235		UOML					01/01/2000	01/01/2100																	c03419657			
KIN765-WIL-01285-5W2-20235	20235 - KIN765-WIL - Teaching Assistant Training in Kinesiology (Summer 2023)	KIN765-WIL-01285-5W2-20235		UOML					01/01/2000	01/01/2100																	c23837810			
KIN766-1Y-05763-1-20231	20231 - KIN766-1Y - Research in Athletic Training (Spring 2023)	KIN766-1Y-05763-1-20231		UOML					01/01/2000	01/01/2100																	c12005671			
KIN794-SIG-13231-1-20231	20231 - KIN794-SIG - Advanced Individual Study (Spring 2023)	KIN794-SIG-13231-1-20231		UOML					01/01/2000	01/01/2100																	c00643737			
KIN795-BIA-01272-12D-20235	20235 - KIN795-BIA - Graduate/Clinical Field Experience in Kinesiology and Sport Sciences (Summer 2023)	KIN795-BIA-01272-12D-20235		UOML					01/01/2000	01/01/2100																	c08174065			
KIN795-BIA-13251-1-20231	20231 - KIN795-BIA - Graduate/Clinical Field Experience in Kinesiology and Sport Sciences (Spring 2023)	KIN795-BIA-13251-1-20231		UOML					01/01/2000	01/01/2100																	c08174065			
KIN799-13-05810-1-20231	20231 - KIN799-13 - Special Project (Spring 2023)	KIN799-13-05810-1-20231		UOML					01/01/2000	01/01/2100																	c12143102			
KIN800-BIA-01273-12D-20235	20235 - KIN800-BIA - Supervised Practicum (Summer 2023)	KIN800-BIA-01273-12D-20235		UOML					01/01/2000	01/01/2100																	c08174065			
KIN800-BIA-05711-1-20231	20231 - KIN800-BIA - Supervised Practicum (Spring 2023)	KIN800-BIA-05711-1-20231		UOML					01/01/2000	01/01/2100																	c08174065			
KIN830-01-13102-1-20231	20231 - KIN830-01 - Pre-Candidacy to Dissertation Research (Spring 2023)	KIN830-01-13102-1-20231		UOML					01/01/2000	01/01/2100																	c03931785			
KIN840-01-05632-1-20231	20231 - KIN840-01 - Post-Candidacy Dissertation Research (Spring 2023)	KIN840-01-05632-1-20231		UOML					01/01/2000	01/01/2100																	c03931785			
KIN840-11-01297-5W1-20235	20235 - KIN840-11 - Post-Candidacy Dissertation Research (Summer 2023)	KIN840-11-01297-5W1-20235		UOML					01/01/2000	01/01/2100																	c03931785			
KIN840-12-01298-5W2-20235	20235 - KIN840-12 - Post-Candidacy Dissertation Research (Summer 2023)	KIN840-12-01298-5W2-20235		UOML					01/01/2000	01/01/2100																	c03931785			
LAS301-H-12982-1-20231	20231 - LAS301-H - Interdisciplinary Topics in Latin American and Caribbean Studies (Spring 2023)	LAS301-H-12982-1-20231		UOML					01/01/2000	01/01/2100																	c10577377			
LAS301-O-03994-1-20231	20231 - LAS301/MLL322/SPA310-O - HIS396-01 - MERGED - Interdisciplinary Topics in Latin American and Caribbean Studies (Spring 2023)	LAS301-O-03994-1-20231		UOML					01/01/2000	01/01/2100																	c12062751,c12060947			
LAS301-R-12561-1-20231	20231 - LAS301-R - Interdisciplinary Topics in Latin American and Caribbean Studies (Spring 2023)	LAS301-R-12561-1-20231		UOML					01/01/2000	01/01/2100																	c00598519			
LAS301-T-13311-1-20231	20231 - LAS301-T - Interdisciplinary Topics in Latin American and Caribbean Studies (Spring 2023)	LAS301-T-13311-1-20231		UOML					01/01/2000	01/01/2100																	c11969846,c23748635,c11971510			
LAS320-R-11925-1-20231	20231 - LAS320-R - Special Topics in Latin American and Caribbean Environment (Spring 2023)	LAS320-R-11925-1-20231		UOML					01/01/2000	01/01/2100																	c11914700			
LAS321-P-11745-1-20231	20231 - LAS321-P - Latin American Environmental Issues (Spring 2023)	LAS321-P-11745-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
LAS350-D-11728-1-20231	20231 - LAS350-D - Special Topics in Latin American and Caribbean Art and Culture (Spring 2023)	LAS350-D-11728-1-20231		UOML					01/01/2000	01/01/2100																	c23835350			
LAS360-J-11173-1-20231	20231 - LAS360-J - Special Topics in Latin American and Caribbean Politics (Spring 2023)	LAS360-J-11173-1-20231		UOML					01/01/2000	01/01/2100																	c12085167			
LAS360-P-13239-1-20231	20231 - LAS360-P - Special Topics in Latin American and Caribbean Politics (Spring 2023)	LAS360-P-13239-1-20231		UOML					01/01/2000	01/01/2100																	c01981601			
LAS360-Q-11174-1-20231	20231 - LAS360-Q - Special Topics in Latin American and Caribbean Politics (Spring 2023)	LAS360-Q-11174-1-20231		UOML					01/01/2000	01/01/2100																	c00784095			
LAS360-R-12557-1-20231	20231 - LAS360-R - Special Topics in Latin American and Caribbean Politics (Spring 2023)	LAS360-R-12557-1-20231		UOML					01/01/2000	01/01/2100																	c00773612,c11890826			
LAS494-01-01120-10W-20235	20235 - LAS494-01 - Independent Study in Latin American and Caribbean Studies (Summer 2023)	LAS494-01-01120-10W-20235		UOML					01/01/2000	01/01/2100																	c00784095			
LAS494-01-03476-1-20231	20231 - LAS494-01 - Independent Study in Latin American and Caribbean Studies (Spring 2023)	LAS494-01-03476-1-20231		UOML					01/01/2000	01/01/2100																	c00784095			
LAS494-02-13431-1-20231	20231 - LAS494-02 - Independent Study in Latin American and Caribbean Studies (Spring 2023)	LAS494-02-13431-1-20231		UOML					01/01/2000	01/01/2100																	c10577377			
LAS495-01-01121-10W-20235	20235 - LAS495-01 - Senior Honors Thesis I (Summer 2023)	LAS495-01-01121-10W-20235		UOML					01/01/2000	01/01/2100																	c00784095			
LAS495-01-03555-1-20231	20231 - LAS495-01 - Senior Honors Thesis I (Spring 2023)	LAS495-01-03555-1-20231		UOML					01/01/2000	01/01/2100																	c00784095			
LAS496-01-01122-10W-20235	20235 - LAS496-01 - Senior Honors Thesis II (Summer 2023)	LAS496-01-01122-10W-20235		UOML					01/01/2000	01/01/2100																	c00784095			
LAS496-01-03509-1-20231	20231 - LAS496-01 - Senior Honors Thesis II (Spring 2023)	LAS496-01-03509-1-20231		UOML					01/01/2000	01/01/2100																	c00784095			
LAS496-02-04122-1-20231	20231 - LAS496-02 - Senior Honors Thesis II (Spring 2023)	LAS496-02-04122-1-20231		UOML					01/01/2000	01/01/2100																	c00784095			
LAS502-QR-13213-1-20231	20231 - LAS502-QR - Research Design in Latin American Studies (Spring 2023)	LAS502-QR-13213-1-20231		UOML					01/01/2000	01/01/2100																	c04226366			
LAS503-Q-11625-1-20231	20231 - LAS503-Q - Program Seminar in Latin American Studies and Caribbean Studies (Spring 2023)	LAS503-Q-11625-1-20231		UOML					01/01/2000	01/01/2100																	c00557758			
LAS505-01-01123-10W-20235	20235 - LAS505-01 - Internship in Latin American and Caribbean Studies (Summer 2023)	LAS505-01-01123-10W-20235		UOML					01/01/2000	01/01/2100																	c00784095			
LAS505-01-11577-1-20231	20231 - LAS505-01 - Internship in Latin American and Caribbean Studies (Spring 2023)	LAS505-01-11577-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
LAS506-01-01124-10W-20235	20235 - LAS506-01 - Civic Engagement in Latin America (Summer 2023)	LAS506-01-01124-10W-20235		UOML					01/01/2000	01/01/2100																	c00784095			
LAS506-01-11571-1-20231	20231 - LAS506-01 - Civic Engagement in Latin America (Spring 2023)	LAS506-01-11571-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
LAS560-O-11177-1-20231	20231 - LAS560-O - Special Topics in Latin American and Caribbean Politics (Spring 2023)	LAS560-O-11177-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
LAS560-P-12527-1-20231	20231 - LAS560-P - Special Topics in Latin American and Caribbean Politics (Spring 2023)	LAS560-P-12527-1-20231		UOML					01/01/2000	01/01/2100																	c00784095			
LAS602-QR-04501-1-20231	20231 - LAS602-QR - Research Design in Latin American Studies (Spring 2023)	LAS602-QR-04501-1-20231		UOML					01/01/2000	01/01/2100																	c04226366			
LAS603-Q-11626-1-20231	20231 - LAS603-Q - Program Seminar in Latin American Studies and Caribbean Studies (Spring 2023)	LAS603-Q-11626-1-20231		UOML					01/01/2000	01/01/2100																	c00557758			
LAS604-KL-04846-1-20231	20231 - LAS604-KL - Interdisciplinary Topics in Latin American and Caribbean Studies - Travel Course. (Spring 2023)	LAS604-KL-04846-1-20231		UOML					01/01/2000	01/01/2100																	c00411220			
LAS605-01-11746-1-20231	20231 - LAS605-01 - Internship in Latin American and Caribbean Studies (Spring 2023)	LAS605-01-11746-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
LAS606-01-11747-1-20231	20231 - LAS606-01 - Civic Engagement in Latin America (Spring 2023)	LAS606-01-11747-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
LAS660-O-11178-1-20231	20231 - LAS660-O - Special Topics in Latin American and Caribbean Politics (Spring 2023)	LAS660-O-11178-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
LAS660-P-12528-1-20231	20231 - LAS660-P - Special Topics in Latin American and Caribbean Politics (Spring 2023)	LAS660-P-12528-1-20231		UOML					01/01/2000	01/01/2100																	c00784095			
LAS681-T-13313-1-20231	20231 - LAS681-T - Graduate Seminar on Public Health: Latin America and the Caribbean (Spring 2023)	LAS681-T-13313-1-20231		UOML					01/01/2000	01/01/2100																	c11969846,c23748635,c11971510			
LAS691-R-12562-1-20231	20231 - LAS691-R - Debates on Current Issues in Latin American and Caribbean Studies (Spring 2023)	LAS691-R-12562-1-20231		UOML					01/01/2000	01/01/2100																	c00598519			
LAS694-01-01125-12D-20235	20235 - LAS694-01 - Directed Readings in Latin America and Caribbean (Summer 2023)	LAS694-01-01125-12D-20235		UOML					01/01/2000	01/01/2100																	c05008660			
LAS694-01-03553-1-20231	20231 - LAS694-01 - Directed Readings in Latin America and Caribbean (Spring 2023)	LAS694-01-03553-1-20231		UOML					01/01/2000	01/01/2100																	c05008660			
LAS697-01-01126-12D-20235	20235 - LAS697-01 - Readings for the Comprehensive Exam (Summer 2023)	LAS697-01-01126-12D-20235		UOML					01/01/2000	01/01/2100																	c05008660			
LAS697-01-03554-1-20231	20231 - LAS697-01 - Readings for the Comprehensive Exam (Spring 2023)	LAS697-01-03554-1-20231		UOML					01/01/2000	01/01/2100																	c05008660			
LAS810-01-01127-12D-20235	20235 - LAS810-01 - Pre-candidacy thesis credits (Summer 2023)	LAS810-01-01127-12D-20235		UOML					01/01/2000	01/01/2100																	c05008660			
LAS810-01-03477-1-20231	20231 - LAS810-01 - Pre-candidacy thesis credits (Spring 2023)	LAS810-01-03477-1-20231		UOML					01/01/2000	01/01/2100																	c05008660			
LAS815-01-01128-12D-20235	20235 - LAS815-01 - Post-candidacy thesis credits (Summer 2023)	LAS815-01-01128-12D-20235		UOML					01/01/2000	01/01/2100																	c05008660			
LAS815-01-03589-1-20231	20231 - LAS815-01 - Post-candidacy thesis credits (Spring 2023)	LAS815-01-03589-1-20231		UOML					01/01/2000	01/01/2100																	c05008660			
LAS820-01-01129-12D-20235	20235 - LAS820-01 - Research in residence. (Summer 2023)	LAS820-01-01129-12D-20235		UOML					01/01/2000	01/01/2100																	c05008660			
LAS820-01-03478-1-20231	20231 - LAS820-01 - Research in residence. (Spring 2023)	LAS820-01-03478-1-20231		UOML					01/01/2000	01/01/2100																	c05008660			
LAT101-B-03144-1-20231	20231 - LAT101-B - Elementary Latin I (Spring 2023)	LAT101-B-03144-1-20231		UOML					01/01/2000	01/01/2100																	c09937710			
LAT101-O-10939-1-20231	20231 - LAT101-O - Elementary Latin I (Spring 2023)	LAT101-O-10939-1-20231		UOML					01/01/2000	01/01/2100																	c05565774			
LAT102-C-03143-1-20231	20231 - LAT102-C - Elementary Latin II (Spring 2023)	LAT102-C-03143-1-20231		UOML					01/01/2000	01/01/2100																	dcuevas,c09937710			
LAT103-E-10940-1-20231	20231 - LAT103-LAT625  - MERGED Intensive Elementary Latin (Spring 2023)	LAT103-E-10940-1-20231		UOML					01/01/2000	01/01/2100																	c23835072			
LAT201-O-05041-1-20231	20231 - LAT201-O - Intermediate Latin I (Spring 2023)	LAT201-O-05041-1-20231		UOML					01/01/2000	01/01/2100																	c09937710			
LAT203-Q-10944-1-20231	20231 - LAT203-Q - Ovid's Metamorphoses (Spring 2023)	LAT203-Q-10944-1-20231		UOML					01/01/2000	01/01/2100																	c09921151			
LAT422-Q-10958-1-20231	20231 - LAT422-Q - Lucretius (Spring 2023)	LAT422-Q-10958-1-20231		UOML					01/01/2000	01/01/2100																	c09921151			
LAT491-01-13491-1-20231	20231 - LAT491-01 - Directed Readings (Spring 2023)	LAT491-01-13491-1-20231		UOML					01/01/2000	01/01/2100																	c09921151			
LAT491-A-13491-1-20231	20231 - LAT491-A - Directed Readings (Spring 2023)	LAT491-A-13491-1-20231		UOML					01/01/2000	01/01/2100																	c09921151			
LAT625-E-10962-1-20231	20231 - LAT625-E - Elementary Latin for Graduate Research (Spring 2023)	LAT625-E-10962-1-20231		UOML					01/01/2000	01/01/2100																	c23835072			
LAT691-01-13374-1-20231	20231 - LAT691-01 - Directed Reading in Latin for Graduate Students (Spring 2023)	LAT691-01-13374-1-20231		UOML					01/01/2000	01/01/2100																	c23835072			
LAW100-A-12695-1-20231	20231 - LAW100-A - Business Association (Spring 2023)	LAW100-A-12695-1-20231		UOML					01/01/2000	01/01/2100																	c23978761			
LAW100-R-12696-1-20231	20231 - LAW100-R - Business Association (Spring 2023)	LAW100-R-12696-1-20231		UOML					01/01/2000	01/01/2100																	c05051032			
LAW104-A-12697-1-20231	20231 - LAW104-A - Securities Regulation (Spring 2023)	LAW104-A-12697-1-20231		UOML					01/01/2000	01/01/2100																	c00143760			
LAW105-A-02137-1-20235	20235 - LAW105-A - Federal Income Tax I (Summer 2023)	LAW105-A-02137-1-20235		UOML					01/01/2000	01/01/2100																	c00356440			
LAW105-A-12699-1-20231	20231 - LAW105-A - Federal Income Tax I (Spring 2023)	LAW105-A-12699-1-20231		UOML					01/01/2000	01/01/2100																	c00522461			
LAW106-B-12700-1-20231	20231 - LAW106-B - Trusts and Estates (Spring 2023)	LAW106-B-12700-1-20231		UOML					01/01/2000	01/01/2100																	c00329564,lespinosa1			
LAW106-R-12701-1-20231	20231 - LAW106-R - Trusts and Estates (Spring 2023)	LAW106-R-12701-1-20231		UOML					01/01/2000	01/01/2100																	c05006342			
LAW113-A-12702-1-20231	20231 - LAW113-A - Corporate Finance (Spring 2023)	LAW113-A-12702-1-20231		UOML					01/01/2000	01/01/2100																	c12206071			
LAW117-A-11163-1-restored-20228	20228 - LAW117-A - STARTUP LAW AND ENTREPRENEURSHIP (Fall 2022)	LAW117-A-11163-1-restored-20228		UOML					01/01/2000	01/01/2100																	c03983435			
LAW117-B-12703-1-20231	20231 - LAW117-B - Startup Law and Entrepreneurship (Spring 2023)	LAW117-B-12703-1-20231		UOML					01/01/2000	01/01/2100																	c23890915			
LAW119-A-12704-1-20231	20231 - LAW119-A - Insurance Law (Spring 2023)	LAW119-A-12704-1-20231		UOML					01/01/2000	01/01/2100																	c00143760			
LAW123-A-02138-1-20235	20235 - LAW123-A - Introduction to Financial Accounting for Lawyers (Summer 2023)	LAW123-A-02138-1-20235		UOML					01/01/2000	01/01/2100																	c04621959,c10586823			
LAW123-A-12705-1-20231	20231 - LAW123-A - Introduction to Financial Accounting for Lawyers (Spring 2023)	LAW123-A-12705-1-20231		UOML					01/01/2000	01/01/2100																	c10586823,c04621959			
LAW127-A-13042-1-20231	20231 - LAW127-A - Partnership Tax (Spring 2023)	LAW127-A-13042-1-20231		UOML					01/01/2000	01/01/2100																	c23832045			
LAW12-B-12684-1-20231	20231 - LAW12-B - Contracts (Spring 2023)	LAW12-B-12684-1-20231		UOML					01/01/2000	01/01/2100																	c02512671			
LAW12-D-12685-1-20231	20231 - LAW12-D - Contracts (Spring 2023)	LAW12-D-12685-1-20231		UOML					01/01/2000	01/01/2100																	c03980871			
LAW136-A-12706-1-20231	20231 - LAW136-A - Family Law (Spring 2023)	LAW136-A-12706-1-20231		UOML					01/01/2000	01/01/2100																	c09925870			
LAW147-AW-12707-1-20231	20231 - LAW147-AW - Intellectual Property Problem Solving (Spring 2023)	LAW147-AW-12707-1-20231		UOML					01/01/2000	01/01/2100																	c00161509			
LAW151-AS-02139-1-20235	20235 - LAW151-AS - Legal Research Techniques (Summer 2023)	LAW151-AS-02139-1-20235		UOML					01/01/2000	01/01/2100																	c23889863			
LAW154-A-12708-1-20231	20231 - LAW154-A - Corporate Compliance and Risk Management (Spring 2023)	LAW154-A-12708-1-20231		UOML					01/01/2000	01/01/2100																	c00646745			
LAW15-A-12683-1-20231	20231 - LAW15-A - Torts (Spring 2023)	LAW15-A-12683-1-20231		UOML					01/01/2000	01/01/2100																	c08166070,c12139261			
LAW15-C-12686-1-20231	20231 - LAW15-C - Torts (Spring 2023)	LAW15-C-12686-1-20231		UOML					01/01/2000	01/01/2100																	c08166070,c12199597			
LAW162-BS-12650-1-20231	20231 - LAW162-BS - Negotiating and Drafting for the Business Entertainment I (Spring 2023)	LAW162-BS-12650-1-20231		UOML					01/01/2000	01/01/2100																	c11835955			
LAW163-AS-12709-1-20231	20231 - LAW163-AS - Negotiating and Drafting for the Business of Entertainment II (Spring 2023)	LAW163-AS-12709-1-20231		UOML					01/01/2000	01/01/2100																	c11835955			
LAW165-A-12710-1-20231	20231 - LAW165-A - Commercial Law: Ucc (Spring 2023)	LAW165-A-12710-1-20231		UOML					01/01/2000	01/01/2100																	c00356440,c23942839			
LAW16-A-12687-1-20231	20231 - LAW16-A - Criminal Procedure (Spring 2023)	LAW16-A-12687-1-20231		UOML					01/01/2000	01/01/2100																	c08166070,c00007154,lespinosa1,dcuevas			
LAW16-B-12688-1-20231	20231 - LAW16-B - Criminal Procedure (Spring 2023)	LAW16-B-12688-1-20231		UOML					01/01/2000	01/01/2100																	c00007154			
LAW16-C-12689-1-20231	20231 - LAW16-C - Criminal Procedure (Spring 2023)	LAW16-C-12689-1-20231		UOML					01/01/2000	01/01/2100																	c08166070,c06977937,c05009809			
LAW16-D-12690-1-20231	20231 - LAW16-D - Criminal Procedure (Spring 2023)	LAW16-D-12690-1-20231		UOML					01/01/2000	01/01/2100																	c09918154			
LAW173-AS-12600-1-20231	20231 - LAW173-AS - LWOW Sprint (Spring 2023)	LAW173-AS-12600-1-20231		UOML					01/01/2000	01/01/2100																	c00787480			
LAW174-A-12711-1-20231	20231 - LAW174-A - Mergers and Acquistions (Spring 2023)	LAW174-A-12711-1-20231		UOML					01/01/2000	01/01/2100																	c12206071			
LAW17-A-12691-1-20231	20231 - LAW17-A - U.S. Constitutional Law I (Spring 2023)	LAW17-A-12691-1-20231		UOML					01/01/2000	01/01/2100																	c00226832			
LAW17-B-12692-1-20231	20231 - LAW17-B - U.S. Constitutional Law I (Spring 2023)	LAW17-B-12692-1-20231		UOML					01/01/2000	01/01/2100																	c06022293			
LAW17-C-12693-1-20231	20231 - LAW17-C - U.S. Constitutional Law I (Spring 2023)	LAW17-C-12693-1-20231		UOML					01/01/2000	01/01/2100																	c00663037			
LAW17-D-12694-1-20231	20231 - LAW17-D - U.S. Constitutional Law I (Spring 2023)	LAW17-D-12694-1-20231		UOML					01/01/2000	01/01/2100																	c00685976,c08166070			
LAW185-A-12712-1-20231	20231 - LAW185-A - SEC Investigations: Ponzi Schemes, Stock Manipulations, and Insider Trading (Spring 2023)	LAW185-A-12712-1-20231		UOML					01/01/2000	01/01/2100																	c00050914,c00451940			
LAW193-A-12713-1-20231	20231 - LAW193-A - Representing the Professional Athlete (Spring 2023)	LAW193-A-12713-1-20231		UOML					01/01/2000	01/01/2100																	c11452752			
LAW195-AS-12714-1-20231	20231 - LAW195-AS - Negotiating and Drafting Sports Venue Agreements (Spring 2023)	LAW195-AS-12714-1-20231		UOML					01/01/2000	01/01/2100																	c11452752			
LAW198-A-12715-1-20231	20231 - LAW198-A - Cuba: Law, Policy, and Transition (Spring 2023)	LAW198-A-12715-1-20231		UOML					01/01/2000	01/01/2100																	c00323777			
LAW1-C-02218-1-20235	20235 - LAW1-C - Law Visit Away (Summer 2023)	LAW1-C-02218-1-20235		UOML					01/01/2000	01/01/2100																	c06018704			
LAW1-C-12599-1-20231	20231 - LAW1-C - Law Visit Away (Spring 2023)	LAW1-C-12599-1-20231		UOML					01/01/2000	01/01/2100																	c06018704			
LAW200-A-12716-1-20231	20231 - LAW200-A - Administrative Law (Spring 2023)	LAW200-A-12716-1-20231		UOML					01/01/2000	01/01/2100																	c00098211			
LAW208-A-02140-1-20235	20235 - LAW208-A - Evidence (Summer 2023)	LAW208-A-02140-1-20235		UOML					01/01/2000	01/01/2100																	c23743497			
LAW208-A-12717-1-20231	20231 - LAW208-A - Evidence (Spring 2023)	LAW208-A-12717-1-20231		UOML					01/01/2000	01/01/2100																	c09918154			
LAW209-A-12718-1-20231	20231 - LAW209-A - Federal Courts (Spring 2023)	LAW209-A-12718-1-20231		UOML					01/01/2000	01/01/2100																	c00226832			
LAW211-A-12719-1-20231	20231 - LAW211-A - Civil Procedure II (Spring 2023)	LAW211-A-12719-1-20231		UOML					01/01/2000	01/01/2100																	c04223695			
LAW213-A-11939-1-20231	20231 - LAW213-A - Environmental Law (Spring 2023)	LAW213-A-11939-1-20231		UOML					01/01/2000	01/01/2100																	c12200465			
LAW213-R-12720-1-20231	20231 - LAW213-R - Environmental Law (Spring 2023)	LAW213-R-12720-1-20231		UOML					01/01/2000	01/01/2100																	c12200465			
LAW214-A-12721-1-20231	20231 - LAW214-A - State and Local Government Policy (Spring 2023)	LAW214-A-12721-1-20231		UOML					01/01/2000	01/01/2100																	c23978762			
LAW217-B-12722-1-20231	20231 - LAW217-B - Constitutional Law II (Spring 2023)	LAW217-B-12722-1-20231		UOML					01/01/2000	01/01/2100																	c00430242			
LAW233-A-12724-1-20231	20231 - LAW233-A - Florida Constitutional Law (Spring 2023)	LAW233-A-12724-1-20231		UOML					01/01/2000	01/01/2100																	c02135226			
LAW246-A-12602-1-20231	20231 - LAW246-A - Employment Law (Spring 2023)	LAW246-A-12602-1-20231		UOML					01/01/2000	01/01/2100																	c12139261			
LAW255-A-12725-1-20231	20231 - LAW255-A - MERGED Hospitals, Health Care Services, and Access: An Interdisciplinary Inquiry (Spring 2023)	LAW255-A-12725-1-20231		UOML					01/01/2000	01/01/2100																	c03980871,c04298185,c00574710,c08112090,c11272906,c00797817,c00688523,c00121074,c00502187,c03927192,c02586857,c12199597,c04223695,c12026255,c12142706,c05240510			
LAW257-A-12726-1-20231	20231 - LAW257-A / RPD257-A - CONSTRUCTION LAW (Spring 2023)	LAW257-A-12726-1-20231		UOML					01/01/2000	01/01/2100																	c02592754,c00753567			
LAW261-A-12727-1-20231	20231 - LAW261-A - MARITIME P.I. (Spring 2023)	LAW261-A-12727-1-20231		UOML					01/01/2000	01/01/2100																	c00180986			
LAW263-R-12728-1-20231	20231 - LAW263-R - THE FUTURE OF LAW PRACTICE (Spring 2023)	LAW263-R-12728-1-20231		UOML					01/01/2000	01/01/2100																	c08140127,c11900907			
LAW267-A-12729-1-20231	20231 - LAW267-A - TOXIC TORTS & TOXIC REGULATION (Spring 2023)	LAW267-A-12729-1-20231		UOML					01/01/2000	01/01/2100																	c00666967,c02668009			
LAW272-A-12730-1-20231	20231 - LAW272-A - Florida Civil Procedure (Spring 2023)	LAW272-A-12730-1-20231		UOML					01/01/2000	01/01/2100																	c06977068,c06926019			
LAW282-A-12731-1-20231	20231 - LAW282-A - Human Trafficking (Spring 2023)	LAW282-A-12731-1-20231		UOML					01/01/2000	01/01/2100																	c10859949			
LAW297-AW-12963-1-20231	20231 - LAW297-AW/R- MERGED - LAW PRACTICE: SYSTEMIC ADVOCACY (Spring 2023)	LAW297-AW-12963-1-20231		UOML					01/01/2000	01/01/2100																	c00158099			
LAW297-R-12732-1-20231	20231 - LAW297-R - LAW PRACTICE: SYSTEMIC ADVOCACY (Spring 2023)	LAW297-R-12732-1-20231		UOML					01/01/2000	01/01/2100																	c00158099			
LAW299-A-12733-1-20231	20231 - LAW299-A - Preparing the Corporate Client for Litigation (Spring 2023)	LAW299-A-12733-1-20231		UOML					01/01/2000	01/01/2100																	c00786406			
LAW29-A1-13177-1-20231	20231 - LAW29-A1 - Legal Communication and Research II (Spring 2023)	LAW29-A1-13177-1-20231		UOML					01/01/2000	01/01/2100																	c23743497			
LAW29-A2-13178-1-20231	20231 - LAW29-A2 - Legal Communication and Research II (Spring 2023)	LAW29-A2-13178-1-20231		UOML					01/01/2000	01/01/2100																	c00117442			
LAW29-A3-13179-1-20231	20231 - LAW29-A3 - Legal Communication and Research II (Spring 2023)	LAW29-A3-13179-1-20231		UOML					01/01/2000	01/01/2100																	c23825614			
LAW29-A4-13180-1-20231	20231 - LAW29-A4 - Legal Communication and Research II (Spring 2023)	LAW29-A4-13180-1-20231		UOML					01/01/2000	01/01/2100																	c00058870			
LAW29-A5-13181-1-20231	20231 - LAW29-A5 - Legal Communication and Research II (Spring 2023)	LAW29-A5-13181-1-20231		UOML					01/01/2000	01/01/2100																	c00493248			
LAW29-B1-13182-1-20231	20231 - LAW29-B1 - Legal Communication and Research II (Spring 2023)	LAW29-B1-13182-1-20231		UOML					01/01/2000	01/01/2100																	c06055384			
LAW29-B2-13183-1-20231	20231 - LAW29-B2 - Legal Communication and Research II (Spring 2023)	LAW29-B2-13183-1-20231		UOML					01/01/2000	01/01/2100																	c00493248			
LAW29-B3-13184-1-20231	20231 - LAW29-B3 - Legal Communication and Research II (Spring 2023)	LAW29-B3-13184-1-20231		UOML					01/01/2000	01/01/2100																	c23838296			
LAW29-B4-13185-1-20231	20231 - LAW29-B4 - Legal Communication and Research II (Spring 2023)	LAW29-B4-13185-1-20231		UOML					01/01/2000	01/01/2100																	c00085558			
LAW29-B5-13186-1-20231	20231 - LAW29-B5 - Legal Communication and Research II (Spring 2023)	LAW29-B5-13186-1-20231		UOML					01/01/2000	01/01/2100																	c23743497			
LAW29-C1-13187-1-20231	20231 - LAW29-C1 - Legal Communication and Research II (Spring 2023)	LAW29-C1-13187-1-20231		UOML					01/01/2000	01/01/2100																	c23838296			
LAW29-C2-13188-1-20231	20231 - LAW29-C2 - Legal Communication and Research II (Spring 2023)	LAW29-C2-13188-1-20231		UOML					01/01/2000	01/01/2100																	c07195192			
LAW29-C3-13189-1-20231	20231 - LAW29-C3 - Legal Communication and Research II (Spring 2023)	LAW29-C3-13189-1-20231		UOML					01/01/2000	01/01/2100																	c00058870			
LAW29-C4-13190-1-20231	20231 - LAW29-C4 - Legal Communication and Research II (Spring 2023)	LAW29-C4-13190-1-20231		UOML					01/01/2000	01/01/2100																	c06055384			
LAW29-C5-13191-1-20231	20231 - LAW29-C5 - Legal Communication and Research II (Spring 2023)	LAW29-C5-13191-1-20231		UOML					01/01/2000	01/01/2100																	c23743497			
LAW29-D1-13192-1-20231	20231 - LAW29-D1 - Legal Communication and Research II (Spring 2023)	LAW29-D1-13192-1-20231		UOML					01/01/2000	01/01/2100																	c00117442			
LAW29-D2-13193-1-20231	20231 - LAW29-D2 - Legal Communication and Research II (Spring 2023)	LAW29-D2-13193-1-20231		UOML					01/01/2000	01/01/2100																	c23825614			
LAW29-D3-13194-1-20231	20231 - LAW29-D3 - Legal Communication and Research II (Spring 2023)	LAW29-D3-13194-1-20231		UOML					01/01/2000	01/01/2100																	c00022307			
