COURSE_CODE	COURSE_TITLE	SECTION_ID	ACAD_DEPT	PROC_DEPT	TERM1	TERM2	TERM3	TERM4	START_DATE	END_DATE	NUM_OF_PARTICIPANTS	WEEKLY_HOURS	YEAR	SEARCH_ID1	SEARCH_ID2	SEARCH_ID3	INSTR1	INSTR2	INSTR3	INSTR4	INSTR5	INSTR6	INSTR7	INSTR8	INTSR9	INSTR10	ALL_INSTRUCTORS	OPERATION	OLD_COURSE_CODE	OLD_COURSE_SECTION
MGT423-R-03552-1-20238	20238 - MGT423-R - Leading with Emotional Intelligence (Fall 2023)	MGT423-R-03552-1-20238		UOML					01/01/2000	01/01/2100																	c06954314			
MGT455-J-03556-1-20238	20238 - MGT455-J - Entrepreneurial Consulting (Fall 2023)	MGT455-J-03556-1-20238		UOML					01/01/2000	01/01/2100																	c00661592			
MGT459-Q-17155-1-20238	20238 - MGT459-Q - International and Multinational Management (Fall 2023)	MGT459-Q-17155-1-20238		UOML					01/01/2000	01/01/2100																	c00405369			
MGT496-02-13517-1-20231	20231 - MGT496-02 - Directed Studies in Management (Spring 2023)	MGT496-02-13517-1-20231		UOML					01/01/2000	01/01/2100																	c03080212			
MGT496-03-13614-1-20231	20231 - MGT496-03 - Directed Studies in Management (Spring 2023)	MGT496-03-13614-1-20231		UOML					01/01/2000	01/01/2100																	c00661592			
MGT600-22M-01424-UO1-20235	20235 - MGT600-22M - Managing for Employee Engagement (Summer 2023)	MGT600-22M-01424-UO1-20235		UOML					01/01/2000	01/01/2100																	c00611370			
MGT600-22M-15103-UO1-20238	20238 - MGT600-22M - Managing for Employee Engagement (Fall 2023)	MGT600-22M-15103-UO1-20238		UOML					01/01/2000	01/01/2100																	c00611370,c05565774			
MGT600-23M-01425-UO1-20235	20235 - MGT600-23M - Managing for Employee Engagement (Summer 2023)	MGT600-23M-01425-UO1-20235		UOML					01/01/2000	01/01/2100																	c00611370			
MGT600-23M-15104-UO1-20238	20238 - MGT600-23M - Managing for Employee Engagement (Fall 2023)	MGT600-23M-15104-UO1-20238		UOML					01/01/2000	01/01/2100																	c23885456,c05565774			
MGT603-22M-01432-UO2-20235	20235 - MGT603-22M - Leading Teams (Summer 2023)	MGT603-22M-01432-UO2-20235		UOML					01/01/2000	01/01/2100																	c23920195			
MGT603-22M-15105-UO2-20238	20238 - MGT603-22M - Leading Teams (Fall 2023)	MGT603-22M-15105-UO2-20238		UOML					01/01/2000	01/01/2100																	c11913122			
MGT603-23M-02505-UO2-20235	20235 - MGT603-23M - Leading Teams (Summer 2023)	MGT603-23M-02505-UO2-20235		UOML					01/01/2000	01/01/2100																	c23920195			
MGT603-23M-15106-UO2-20238	20238 - MGT603-23M - Leading Teams (Fall 2023)	MGT603-23M-15106-UO2-20238		UOML					01/01/2000	01/01/2100																	c11913122			
MGT604-52A-15108-7W2-20238	20238 - MGT604-52A - Design Thinking (Fall 2023)	MGT604-52A-15108-7W2-20238		UOML					01/01/2000	01/01/2100																	c03080212			
MGT608-52-15110-7W1-20238	20238 - MGT608-52 - Leading with Insight (Fall 2023)	MGT608-52-15110-7W1-20238		UOML					01/01/2000	01/01/2100																	c03088177			
MGT609-32-15112-7W2-20238	20238 - MGT609-32 - Leading with Introspection (Fall 2023)	MGT609-32-15112-7W2-20238		UOML					01/01/2000	01/01/2100																	c11913122			
MGT613-57-15114-7W2-20238	20238 - MGT613-57 - Strategy for Dynamic Environments (Fall 2023)	MGT613-57-15114-7W2-20238		UOML					01/01/2000	01/01/2100																	c00663998			
MGT613-59-15115-7W2-20238	20238 - MGT613-59 - Strategy for Dynamic Environments (Fall 2023)	MGT613-59-15115-7W2-20238		UOML					01/01/2000	01/01/2100																	c00663998			
MGT617-26-15116-7W2-20238	20238 - MGT617-26 - Leading Across Cultures (Fall 2023)	MGT617-26-15116-7W2-20238		UOML					01/01/2000	01/01/2100																	c06954314			
MGT618-22M-01426-UO1-20235	20235 - MGT618-22M - Leading Change in Organizations (Summer 2023)	MGT618-22M-01426-UO1-20235		UOML					01/01/2000	01/01/2100																	c03080212			
MGT618-22M-15117-UO1-20238	20238 - MGT618-22M - Leading Change in Organizations (Fall 2023)	MGT618-22M-15117-UO1-20238		UOML					01/01/2000	01/01/2100																	c03080212			
MGT618-23M-02181-UO1-20235	20235 - MGT618-23M - Leading Change in Organizations (Summer 2023)	MGT618-23M-02181-UO1-20235		UOML					01/01/2000	01/01/2100																	c03080212			
MGT618-23M-15118-UO1-20238	20238 - MGT618-23M - Leading Change in Organizations (Fall 2023)	MGT618-23M-15118-UO1-20238		UOML					01/01/2000	01/01/2100																	c03080212			
MGT620-01-15120-7W2-20238	20238 - MGT620-01 - Managing Through People (Fall 2023)	MGT620-01-15120-7W2-20238		UOML					01/01/2000	01/01/2100																	c11913122			
MGT620-35-15121-7W2-20238	20238 - MGT620-35 - Managing Through People (Fall 2023)	MGT620-35-15121-7W2-20238		UOML					01/01/2000	01/01/2100																	c23838497			
MGT620-39-17987-7W2-20238	20238 - MGT620-39 - Managing Through People (Fall 2023)	MGT620-39-17987-7W2-20238		UOML					01/01/2000	01/01/2100																	c00611370			
MGT620-70-15119-7W1-20238	20238 - MGT620-70 - Managing Through People (Fall 2023)	MGT620-70-15119-7W1-20238		UOML					01/01/2000	01/01/2100																	c00313256			
MGT621-26-15122-7W2-20238	20238 - MGT621-26 - High Performance Leadership (Fall 2023)	MGT621-26-15122-7W2-20238		UOML					01/01/2000	01/01/2100																	c00611370			
MGT622-02-01428-5W1-20235	20235 - MGT622-02 - High Performance Teams (Summer 2023)	MGT622-02-01428-5W1-20235		UOML					01/01/2000	01/01/2100																	c11913122			
MGT622-70-15123-7W2-20238	20238 - MGT622-70 - High Performance Teams (Fall 2023)	MGT622-70-15123-7W2-20238		UOML					01/01/2000	01/01/2100																	c00075576			
MGT623-05-01429-12D-20235	20235 - MGT623-05 - MERGED Human Resource Systems (Summer 2023)	MGT623-05-01429-12D-20235		UOML					01/01/2000	01/01/2100																	c23920195			
MGT623-05-16945-1-20238	20238 - MGT623-05 - Human Resource Systems (Fall 2023)	MGT623-05-16945-1-20238		UOML					01/01/2000	01/01/2100																	c23920195			
MGT623-25-15124-7W1-20238	20238 - MGT623-25 - Human Resource Systems (Fall 2023)	MGT623-25-15124-7W1-20238		UOML					01/01/2000	01/01/2100																	c00699622			
MGT623-46-15125-7W1-20238	20238 - MGT623-46 - Human Resource Systems (Fall 2023)	MGT623-46-15125-7W1-20238		UOML					01/01/2000	01/01/2100																	c23726304			
MGT624-22M-15129-UO2-20238	20238 - MGT624-22M - Negotiation Strategies (Fall 2023)	MGT624-22M-15129-UO2-20238		UOML					01/01/2000	01/01/2100																	c00075576			
MGT624-23M-15130-UO2-20238	20238 - MGT624-23M - Negotiation Strategies (Fall 2023)	MGT624-23M-15130-UO2-20238		UOML					01/01/2000	01/01/2100																	c23919785			
MGT624-50-15127-7W1-20238	20238 - MGT624-50 - Negotiation Strategies (Fall 2023)	MGT624-50-15127-7W1-20238		UOML					01/01/2000	01/01/2100																	c00075576			
MGT624-52-15128-7W1-20238	20238 - MGT624-52 - Negotiation Strategies (Fall 2023)	MGT624-52-15128-7W1-20238		UOML					01/01/2000	01/01/2100																	c00075576			
MGT643-32-15134-7W1-20238	20238 - MGT643-32 - Principles of Operations Management (Fall 2023)	MGT643-32-15134-7W1-20238		UOML					01/01/2000	01/01/2100																	c12028766			
MGT645-52-15135-7W1-20238	20238 - MGT645-52 - Principles of Supply Chain Management (Fall 2023)	MGT645-52-15135-7W1-20238		UOML					01/01/2000	01/01/2100																	c06976214			
MGT646-35-15137-7W2-20238	20238 - MGT646-35 - Sustainable Supply Chains (Fall 2023)	MGT646-35-15137-7W2-20238		UOML					01/01/2000	01/01/2100																	c06976214			
MGT652-75-15138-EMA-20238	20238 - MGT652-75 - Global Strategy (Fall 2023)	MGT652-75-15138-EMA-20238		UOML					01/01/2000	01/01/2100																	c00348163,c03080212,c00663998,c00405369			
MGT653-22M-01427-UO1-20235	20235 - MGT653-22M - Deriving Competitive Advantage through Operations (Summer 2023)	MGT653-22M-01427-UO1-20235		UOML					01/01/2000	01/01/2100																	c00336629			
MGT653-22M-15139-UO1-20238	20238 - MGT653-22M - Deriving Competitive Advantage through Operations (Fall 2023)	MGT653-22M-15139-UO1-20238		UOML					01/01/2000	01/01/2100																	c00336629			
MGT653-23M-15140-UO1-20238	20238 - MGT653-23M - Deriving Competitive Advantage through Operations (Fall 2023)	MGT653-23M-15140-UO1-20238		UOML					01/01/2000	01/01/2100																	c06976214			
MGT658-22M-01430-UO1-20235	20235 - MGT658-22M - Innovative Business Strategies for Future Leaders (Summer 2023)	MGT658-22M-01430-UO1-20235		UOML					01/01/2000	01/01/2100																	c03080212			
MGT658-22M-15144-UO1-20238	20238 - MGT658-22M - Innovative Business Strategies for Future Leaders (Fall 2023)	MGT658-22M-15144-UO1-20238		UOML					01/01/2000	01/01/2100																	c12137992			
MGT658-23M-01431-UO1-20235	20235 - MGT658-23M - Innovative Business Strategies for Future Leaders (Summer 2023)	MGT658-23M-01431-UO1-20235		UOML					01/01/2000	01/01/2100																	c03080212			
MGT658-23M-15145-UO1-20238	20238 - MGT658-23M - Innovative Business Strategies for Future Leaders (Fall 2023)	MGT658-23M-15145-UO1-20238		UOML					01/01/2000	01/01/2100																	c12137992			
MGT658-60-15143-MW2-20238	20238 - MGT658-60 - Innovative Business Strategies for Future Leaders (Fall 2023)	MGT658-60-15143-MW2-20238		UOML					01/01/2000	01/01/2100																	c00663998			
MGT658-66-15142-MB1-20238	20238 - MGT658-66 - Innovative Business Strategies for Future Leaders (Fall 2023)	MGT658-66-15142-MB1-20238		UOML					01/01/2000	01/01/2100																	c00663998			
MGT658-66-AUGMENT	20238 - MGT658-66 - Innovative Business Strategies for Future Leaders (Fall 2023)	MGT658-66-AUGMENT		UOML					01/01/2000	01/01/2100																	c00663998			
MGT658-Y-01193-LO2-20235	20235 - MGT658-Y - Innovative Business Strategies for Future Leaders (Summer 2023)	MGT658-Y-01193-LO2-20235		UOML					01/01/2000	01/01/2100																	c03080212			
MGT667-45-15146-7W1-20238	20238 - MGT667-45 - Leadership for Sustainable Organizations (Fall 2023)	MGT667-45-15146-7W1-20238		UOML					01/01/2000	01/01/2100																	c06954314			
MGT677-30-15147-7W2-20238	20238 - MGT677-30 - Corporate Strategy and Organization (Fall 2023)	MGT677-30-15147-7W2-20238		UOML					01/01/2000	01/01/2100																	c03080212			
MGT677-55-15148-7W2-20238	20238 - MGT677-55 - Corporate Strategy and Organization (Fall 2023)	MGT677-55-15148-7W2-20238		UOML					01/01/2000	01/01/2100																	c03080212			
MGT691-32-15149-7W2-20238	20238 - MGT691-32 - International Management (Fall 2023)	MGT691-32-15149-7W2-20238		UOML					01/01/2000	01/01/2100																	c00281294			
MGT691-50-17988-7W2-20238	20238 - MGT691-50 - International Management (Fall 2023)	MGT691-50-17988-7W2-20238		UOML					01/01/2000	01/01/2100																	c00405369			
MGT697-30A-15271-7W2-20238	20238 - MGT697-30A - Graduate Business Career Connect Course (Fall 2023)	MGT697-30A-15271-7W2-20238		UOML					01/01/2000	01/01/2100																	c05565774			
MGT697-30B-15272-7W2-20238	20238 - MGT697-30B - Graduate Business Career Connect Course (Fall 2023)	MGT697-30B-15272-7W2-20238		UOML					01/01/2000	01/01/2100																	c05565774			
MGT697-37B-15150-7W1-20238	20238 - MGT697-37B - Graduate Business Career Connect Course (Fall 2023)	MGT697-37B-15150-7W1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
MGT697-46-15151-7W1-20238	20238 - MGT697-46 - Graduate Business Career Connect Course (Fall 2023)	MGT697-46-15151-7W1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
MGT697-50A1-15154-7W2-20238	20238 - MGT697-50A1 - Graduate Business Career Connect Course (Fall 2023)	MGT697-50A1-15154-7W2-20238		UOML					01/01/2000	01/01/2100																	c05565774			
MGT697-50A-15152-7W1-20238	20238 - MGT697-50A - Graduate Business Career Connect Course (Fall 2023)	MGT697-50A-15152-7W1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
MGT697-50B-15153-7W1-20238	20238 - MGT697-50B - Graduate Business Career Connect Course (Fall 2023)	MGT697-50B-15153-7W1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
MGT698-01-17216-1-20238	20238 - MGT698-01 - Selected Topics (Fall 2023)	MGT698-01-17216-1-20238		UOML					01/01/2000	01/01/2100																	c00414101			
MGT699-01-13465-1-20231	20231 - MGT699-01 - Directed Study (Spring 2023)	MGT699-01-13465-1-20231		UOML					01/01/2000	01/01/2100																	c06954314			
MGT830-01-17195-1-20238	20238 - MGT830-01 - Pre-Candidacy Dissertation Research (Fall 2023)	MGT830-01-17195-1-20238		UOML					01/01/2000	01/01/2100																	c00075576			
MGT840-01-02428-12D-20235	20235 - MGT840-01 - Post-Candidacy Dissertation Research (Summer 2023)	MGT840-01-02428-12D-20235		UOML					01/01/2000	01/01/2100																	c00075576			
MH-AIM-2023	Miami Herbert Academic Integrity Module (Spring 2023)	MH-AIM-2023		UOML					01/01/2000	01/01/2100																	c03447188,c05088803			
mhse-2027	Miami Herbert Signature Experience – C/O 2027 (Original View)	mhse-2027		UOML					01/01/2000	01/01/2100																	dcuevas,c00055522,c03447188,c05088803			
MiamiHerbertSignatureExperience	2238 Miami Herbert Signature Experience – Level I	MiamiHerbertSignatureExperience		UOML					01/01/2000	01/01/2100																	c05088803			
MiamiHerbertSignatureExperience2	2228_2231 Miami Herbert Signature Experience – Level II	MiamiHerbertSignatureExperience2		UOML					01/01/2000	01/01/2100																	c05088803			
MIC100-SSP-02131-SSP-20235	20235 - MIC100-SSP - Microbiology as it Relates to Humans (EXP) (Summer 2023)	MIC100-SSP-02131-SSP-20235		UOML					01/01/2000	01/01/2100																	c02021179,c00584374,c00119397			
MIC201-U-04941-1-20238	20238 - MIC201-U - Modern Plagues and Society (Fall 2023)	MIC201-U-04941-1-20238		UOML					01/01/2000	01/01/2100																	c02021179,c00584374			
MIC280-01-05053-1-20238	20238 - MIC280-01 - UMiami Scientifica Magazine - Writer (Fall 2023)	MIC280-01-05053-1-20238		UOML					01/01/2000	01/01/2100																	c00584374			
MIC301-S-05095-1-20238	20238 - MIC301-S - Introduction to Microbes and the Immune System (Fall 2023)	MIC301-S-05095-1-20238		UOML					01/01/2000	01/01/2100																	c02021179,c00119397,c00666081,c00584374,c00542930			
MIC304-02-04942-1-20238	20238 - MIC304-02 - Introduction to Microbes and the Immune System (Lab) (Fall 2023)	MIC304-02-04942-1-20238		UOML					01/01/2000	01/01/2100																	c00584374			
MIC304-03-04951-1-20238	20238 - MIC304-03 - Introduction to Microbes and the Immune System (Lab) (Fall 2023)	MIC304-03-04951-1-20238		UOML					01/01/2000	01/01/2100																	c00584374			
MIC304-04-05094-1-20238	20238 - MIC304-04 - Introduction to Microbes and the Immune System (Lab) (Fall 2023)	MIC304-04-05094-1-20238		UOML					01/01/2000	01/01/2100																	c00584374			
MIC319-O-04943-1-20238	20238 - MIC319-O - Innate Immunity (Fall 2023)	MIC319-O-04943-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c04243659,c00038394,c00559755			
MIC323-GH-04944-1-20238	20238 - MIC323-GH - Microbial Pathogenesis and Physiology (Fall 2023)	MIC323-GH-04944-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c02066797,c02021179			
MIC451-01A-04945-1-20238	20238 - MIC451-01A - Special Projects in Immunobiology (Fall 2023)	MIC451-01A-04945-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC451-01B-04952-1-20238	20238 - MIC451-01B - Special Projects in Immunobiology (Fall 2023)	MIC451-01B-04952-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC451-01C-04953-1-20238	20238 - MIC451-01C - Special Projects in Immunobiology (Fall 2023)	MIC451-01C-04953-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC451-01D-04954-1-20238	20238 - MIC451-01D - Special Projects in Immunobiology (Fall 2023)	MIC451-01D-04954-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC451-01E-04955-1-20238	20238 - MIC451-01E - Special Projects in Immunobiology (Fall 2023)	MIC451-01E-04955-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC452	MIC452 Special Projects in Parasitology - Summer 2023	MIC452		UOML					01/01/2000	01/01/2100																	c00666081,c00584374			
MIC452-01A-04946-1-20238	20238 - MIC452-01A - Special Projects in Parasitology (Fall 2023)	MIC452-01A-04946-1-20238		UOML					01/01/2000	01/01/2100																	c00666081,c00542930,c00584374			
MIC452-01B-04956-1-20238	20238 - MIC452-01B - Special Projects in Parasitology (Fall 2023)	MIC452-01B-04956-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930,c00666081			
MIC452-01C-04957-1-20238	20238 - MIC452-01C - Special Projects in Parasitology (Fall 2023)	MIC452-01C-04957-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00666081,c00584374			
MIC452-01D-04958-1-20238	20238 - MIC452-01D - Special Projects in Parasitology (Fall 2023)	MIC452-01D-04958-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00666081,c00584374			
MIC452-01E-04959-1-20238	20238 - MIC452-01E - Special Projects in Parasitology (Fall 2023)	MIC452-01E-04959-1-20238		UOML					01/01/2000	01/01/2100																	c00666081,c00542930,c00584374			
MIC453-01A-04947-1-20238	20238 - MIC453-01A - Special Projects in Pathogenic Bacteriology (Fall 2023)	MIC453-01A-04947-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC453-01B-04960-1-20238	20238 - MIC453-01B - Special Projects in Pathogenic Bacteriology (Fall 2023)	MIC453-01B-04960-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC453-01C-04961-1-20238	20238 - MIC453-01C - Special Projects in Pathogenic Bacteriology (Fall 2023)	MIC453-01C-04961-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC453-01D-04962-1-20238	20238 - MIC453-01D - Special Projects in Pathogenic Bacteriology (Fall 2023)	MIC453-01D-04962-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC453-01E-04963-1-20238	20238 - MIC453-01E - Special Projects in Pathogenic Bacteriology (Fall 2023)	MIC453-01E-04963-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC454-01A-04948-1-20238	20238 - MIC454-01A - Special Projects in Microbial Genetics (Fall 2023)	MIC454-01A-04948-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC454-01B-04964-1-20238	20238 - MIC454-01B - Special Projects in Microbial Genetics (Fall 2023)	MIC454-01B-04964-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC454-01C-04965-1-20238	20238 - MIC454-01C - Special Projects in Microbial Genetics (Fall 2023)	MIC454-01C-04965-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC454-01D-04966-1-20238	20238 - MIC454-01D - Special Projects in Microbial Genetics (Fall 2023)	MIC454-01D-04966-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC454-01E-04967-1-20238	20238 - MIC454-01E - Special Projects in Microbial Genetics (Fall 2023)	MIC454-01E-04967-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC455-01A-04949-1-20238	20238 - MIC455-01A - Special Projects in Immunogenetics (Fall 2023)	MIC455-01A-04949-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC455-01B-04968-1-20238	20238 - MIC455-01B - Special Projects in Immunogenetics (Fall 2023)	MIC455-01B-04968-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC455-01C-04969-1-20238	20238 - MIC455-01C - Special Projects in Immunogenetics (Fall 2023)	MIC455-01C-04969-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC455-01D-04970-1-20238	20238 - MIC455-01D - Special Projects in Immunogenetics (Fall 2023)	MIC455-01D-04970-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC455-01E-04971-1-20238	20238 - MIC455-01E - Special Projects in Immunogenetics (Fall 2023)	MIC455-01E-04971-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC456-01A-04950-1-20238	20238 - MIC456-01A - Special Projects in Virology (Fall 2023)	MIC456-01A-04950-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC456-01B-04972-1-20238	20238 - MIC456-01B - Special Projects in Virology (Fall 2023)	MIC456-01B-04972-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC456-01C-04973-1-20238	20238 - MIC456-01C - Special Projects in Virology (Fall 2023)	MIC456-01C-04973-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC456-01D-04974-1-20238	20238 - MIC456-01D - Special Projects in Virology (Fall 2023)	MIC456-01D-04974-1-20238		UOML					01/01/2000	01/01/2100																	c00542930,c00584374			
MIC456-01E-04975-1-20238	20238 - MIC456-01E - Special Projects in Virology (Fall 2023)	MIC456-01E-04975-1-20238		UOML					01/01/2000	01/01/2100																	c00584374,c00542930			
MIC728-AUDI-13498-1-20231	20231 - MIC728-AUDI - Principles of Immunology (Spring 2023)	MIC728-AUDI-13498-1-20231		UOML					01/01/2000	01/01/2100																	c05554010,c23999667			
MIC731-01-17907-1-20238	20238 - MIC731-01 - Special Work (Fall 2023)	MIC731-01-17907-1-20238		UOML					01/01/2000	01/01/2100																	c05554010,c23999667			
MIC755-01-05112-1-20238	20238 - MIC755-01 - Microbiology and Immunology Research- Career Skills and Proficiencies (Fall 2023)	MIC755-01-05112-1-20238		UOML					01/01/2000	01/01/2100																	c05554010,c23999667			
MIC775-01-04846-1-20238	20238 - MIC775-01 - Advanced Topics in Immunology (Fall 2023)	MIC775-01-04846-1-20238		UOML					01/01/2000	01/01/2100																	c06950981,c23999667			
MIC799-01-17908-1-20238	20238 - MIC799-01 - Advanced Topics (Fall 2023)	MIC799-01-17908-1-20238		UOML					01/01/2000	01/01/2100																	c23999667,c00481565			
MIC830-01-02423-12D-20235	20235 - MIC830-01 - Doctoral Dissertation (Summer 2023)	MIC830-01-02423-12D-20235		UOML					01/01/2000	01/01/2100																	c23999667,c05554010			
MIC830-01-04847-1-20238	20238 - MIC830-01 - Doctoral Dissertation (Fall 2023)	MIC830-01-04847-1-20238		UOML					01/01/2000	01/01/2100																	c23999667,c05554010			
MIC840-01-02424-12D-20235	20235 - MIC840-01 - Doctoral Dissertation - Post Candidacy (Summer 2023)	MIC840-01-02424-12D-20235		UOML					01/01/2000	01/01/2100																	c05554010,c23999667			
MIC840-01-04848-1-20238	20238 - MIC840-01 - Doctoral Dissertation - Post Candidacy (Fall 2023)	MIC840-01-04848-1-20238		UOML					01/01/2000	01/01/2100																	c05554010,c23999667			
MIC850-01-04849-1-20238	20238 - MIC850-01 - Research in Residence (Fall 2023)	MIC850-01-04849-1-20238		UOML					01/01/2000	01/01/2100																	c23999667,c05554010			
MIP101-PLHD-06742-1-20238	20238 - MIP101-PLHD - Classical Large Ensemble Placeholder (Fall 2023)	MIP101-PLHD-06742-1-20238		UOML					01/01/2000	01/01/2100																	c11970155			
MIP120-7A-06645-1-20238	20238 - MIP120-7A - Class Guitar I for Non-Music Majors (Fall 2023)	MIP120-7A-06645-1-20238		UOML					01/01/2000	01/01/2100																	c23884889			
MIP120-7C-05870-1-20238	20238 - MIP120-7C - Class Guitar I for Non-Music Majors (Fall 2023)	MIP120-7C-05870-1-20238		UOML					01/01/2000	01/01/2100																	c23884889			
MIP135-01-05909-1-20238	20238 - MIP135-01 - Percussion Contemporary Chamber Music (Fall 2023)	MIP135-01-05909-1-20238		UOML					01/01/2000	01/01/2100																	c08150008			
MIP135-02-06320-1-20238	20238 - MIP135-02 - Percussion Contemporary Chamber Music (Fall 2023)	MIP135-02-06320-1-20238		UOML					01/01/2000	01/01/2100																	c08150008			
MIP135-03-06321-1-20238	20238 - MIP135-03 - Percussion Contemporary Chamber Music (Fall 2023)	MIP135-03-06321-1-20238		UOML					01/01/2000	01/01/2100																	c08150008			
MIP135-04-06995-1-20238	20238 - MIP135-04 - Percussion Contemporary Chamber Music (Fall 2023)	MIP135-04-06995-1-20238		UOML					01/01/2000	01/01/2100																	c12000483			
MIP138-49-05881-1-20238	20238 - MIP138-49 - Trombone Choir (Fall 2023)	MIP138-49-05881-1-20238		UOML					01/01/2000	01/01/2100																	c00173798			
MIP140-01-01994-1-20231	20231 - MIP140-01 - Flute Choir (Spring 2023)	MIP140-01-01994-1-20231		UOML					01/01/2000	01/01/2100																	c23679915			
MIP140-J-05898-1-20238	20238 - MIP140-J - Flute Choir (Fall 2023)	MIP140-J-05898-1-20238		UOML					01/01/2000	01/01/2100																	c23679915			
MIP141-49-05899-1-20238	20238 - MIP141-49 - Saxophone Ensemble (Fall 2023)	MIP141-49-05899-1-20238		UOML					01/01/2000	01/01/2100																	c04253001			
MIP142-PLHD-07058-1-20238	20238 - MIP142-PLHD - Chamber Music Placeholder (Fall 2023)	MIP142-PLHD-07058-1-20238		UOML					01/01/2000	01/01/2100																	c23748450,c12059217,c00597166,c12030742,c11918793			
MIP143-BEA2-06982-1-20238	20238 - MIP143-BEA2 - Chamber Music (Fall 2023)	MIP143-BEA2-06982-1-20238		UOML					01/01/2000	01/01/2100																	c11859204,c12059217			
MIP143-BTA1-06989-1-20238	20238 - MIP143-BTA1 - Chamber Music (Fall 2023)	MIP143-BTA1-06989-1-20238		UOML					01/01/2000	01/01/2100																	c12059217,c23748450			
MIP143-CAS1-07036-1-20238	20238 - MIP143-CAS1 - Chamber Music (Fall 2023)	MIP143-CAS1-07036-1-20238		UOML					01/01/2000	01/01/2100																	c11918793,c12059217			
MIP143-CON1-07020-1-20238	20238 - MIP143-CON1 - Chamber Music (Fall 2023)	MIP143-CON1-07020-1-20238		UOML					01/01/2000	01/01/2100																	c00173798,c12059217			
MIP143-CON1-13486-1-20231	20231 - MIP143-CON1 - Chamber Music (Spring 2023)	MIP143-CON1-13486-1-20231		UOML					01/01/2000	01/01/2100																	c00173798			
MIP143-HAR1-06979-1-20238	20238 - MIP143-HAR1 - Chamber Music (Fall 2023)	MIP143-HAR1-06979-1-20238		UOML					01/01/2000	01/01/2100																	c12059217,c00597166			
MIP143-HAR2-06986-1-20238	20238 - MIP143-HAR2 - Chamber Music (Fall 2023)	MIP143-HAR2-06986-1-20238		UOML					01/01/2000	01/01/2100																	c11918793,c12059217			
MIP143-LEV1-07002-1-20238	20238 - MIP143-LEV1 - Chamber Music (Fall 2023)	MIP143-LEV1-07002-1-20238		UOML					01/01/2000	01/01/2100																	c12030742,c12059217			
MIP143-LEV2-06984-1-20238	20238 - MIP143-LEV2 - Chamber Music (Fall 2023)	MIP143-LEV2-06984-1-20238		UOML					01/01/2000	01/01/2100																	c12059217,c12030742			
MIP143-LEV4-06978-1-20238	20238 - MIP143-LEV4 - Chamber Music (Fall 2023)	MIP143-LEV4-06978-1-20238		UOML					01/01/2000	01/01/2100																	c12082468,c12059217			
MIP143-POW1-06975-1-20238	20238 - MIP143-POW1 - Chamber Music (Fall 2023)	MIP143-POW1-06975-1-20238		UOML					01/01/2000	01/01/2100																	c09946519,c12059217			
MIP143-POW2-06973-1-20238	20238 - MIP143-POW2 - Chamber Music (Fall 2023)	MIP143-POW2-06973-1-20238		UOML					01/01/2000	01/01/2100																	c09946519,c12059217			
MIP143-SHE1-06971-1-20238	20238 - MIP143-SHE1 - Chamber Music (Fall 2023)	MIP143-SHE1-06971-1-20238		UOML					01/01/2000	01/01/2100																	c23681545,c12059217			
